day,date,week,theme,themeOverlay,slot,timeLocal,publishAt,formatId,formatLabel,template,durationSec,hook,cta,hashtags,dataNeeds,status,videoFile,notes
11,2026-08-30,2,lives_montees,Lives + profils qui montent — suis le radar.,9,23:00,2026-08-30T23:00,recap_jour,Récap journée,daily_recap,24,Ce qu'il s'est passé aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top3|biggestGainer|liveCount,draft,,
11,2026-08-30,2,lives_montees,Lives + profils qui montent — suis le radar.,10,01:00,2026-08-31T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Rendez-vous dans 6 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,,draft,,
11,2026-08-30,2,lives_montees,Lives + profils qui montent — suis le radar.,11,03:00,2026-08-31T03:00,coulisses,Coulisses / éducatif,explainer,20,C'est quoi le radar live ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,,draft,,
11,2026-08-30,2,lives_montees,Lives + profils qui montent — suis le radar.,12,05:00,2026-08-31T05:00,classement_7j,Classement 7 j,ranking_table,20,"Le marathon, pas le sprint.",Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top5|period7j,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,1,07:00,2026-08-31T07:00,top3_matin,Top 3 du matin,top3,18,Qui domine la période 24 h ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3|period24h,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,2,09:00,2026-08-31T09:00,live_radar_matin,Radar live matin,live_alert,15,Le radar vient de s'allumer.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,liveProfiles,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,3,11:00,2026-08-31T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Tu connais ce profil PASS50 ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,spotlightProfile|scoreDelta,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,4,13:00,2026-08-31T13:00,classement_24h,Classement 24 h,ranking_table,22,Les chiffres ne mentent pas… enfin presque.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top10|period24h,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,5,15:00,2026-08-31T15:00,sondage,Sondage / débat,poll,16,Débat : ce Top 3 est mérité ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,6,17:00,2026-08-31T17:00,buzz_montee,Buzz / montée,momentum,18,Buzz PASS50 : regarde cette progression.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,biggestGainer|scoreDelta,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,7,19:00,2026-08-31T19:00,live_radar_soir,Radar live soir,live_alert,15,Qui est en direct maintenant ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,liveProfiles,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,8,21:00,2026-08-31T21:00,top3_soir,Top 3 du soir,top3,18,La course continue.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3|period24h,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,9,23:00,2026-08-31T23:00,recap_jour,Récap journée,daily_recap,24,Bilan en 20 secondes.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3|biggestGainer|liveCount,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,10,01:00,2026-09-01T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Le classement ne dort jamais.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,11,03:00,2026-09-01T03:00,coulisses,Coulisses / éducatif,explainer,20,Pourquoi le classement bouge.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,,draft,,
12,2026-08-31,2,lives_montees,Lives + profils qui montent — suis le radar.,12,05:00,2026-09-01T05:00,classement_7j,Classement 7 j,ranking_table,20,Top 5 sur la semaine.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top5|period7j,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,1,07:00,2026-09-01T07:00,top3_matin,Top 3 du matin,top3,18,Le classement vient de bouger.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3|period24h,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,2,09:00,2026-09-01T09:00,live_radar_matin,Radar live matin,live_alert,15,Quelqu'un est en live — radar PASS50.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,liveProfiles,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,3,11:00,2026-09-01T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Profil à suivre aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,spotlightProfile|scoreDelta,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,4,13:00,2026-09-01T13:00,classement_24h,Classement 24 h,ranking_table,22,Classement PASS50 — période 24 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top10|period24h,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,5,15:00,2026-09-01T15:00,sondage,Sondage / débat,poll,16,Tu mises sur qui pour ce soir ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,6,17:00,2026-09-01T17:00,buzz_montee,Buzz / montée,momentum,18,Plus grosse montée du moment.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,biggestGainer|scoreDelta,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,7,19:00,2026-09-01T19:00,live_radar_soir,Radar live soir,live_alert,15,Live du soir sur le radar.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,liveProfiles,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,8,21:00,2026-09-01T21:00,top3_soir,Top 3 du soir,top3,18,Top 3 avant minuit.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3|period24h,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,9,23:00,2026-09-01T23:00,recap_jour,Récap journée,daily_recap,24,Récap PASS50 de la journée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3|biggestGainer|liveCount,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,10,01:00,2026-09-02T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Demain matin : nouveau Top 3.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,11,03:00,2026-09-02T03:00,coulisses,Coulisses / éducatif,explainer,20,Comment PASS50 calcule un score ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,,draft,,
13,2026-09-01,2,lives_montees,Lives + profils qui montent — suis le radar.,12,05:00,2026-09-02T05:00,classement_7j,Classement 7 j,ranking_table,20,Vue 7 jours — qui tient la route ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top5|period7j,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,1,07:00,2026-09-02T07:00,top3_matin,Top 3 du matin,top3,18,Top 3 PASS50 ce matin.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3|period24h,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,2,09:00,2026-09-02T09:00,live_radar_matin,Radar live matin,live_alert,15,Alerte live détectée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,liveProfiles,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,3,11:00,2026-09-02T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Une FI monte fort.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,spotlightProfile|scoreDelta,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,4,13:00,2026-09-02T13:00,classement_24h,Classement 24 h,ranking_table,22,Le Top 10 en un écran.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top10|period24h,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,5,15:00,2026-09-02T15:00,sondage,Sondage / débat,poll,16,"Commente 1, 2 ou 3.",Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,6,17:00,2026-09-02T17:00,buzz_montee,Buzz / montée,momentum,18,Ce profil explose le classement.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,biggestGainer|scoreDelta,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,7,19:00,2026-09-02T19:00,live_radar_soir,Radar live soir,live_alert,15,"Le soir, ça chauffe sur PASS50.",Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,liveProfiles,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,8,21:00,2026-09-02T21:00,top3_soir,Top 3 du soir,top3,18,Classement du soir.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3|period24h,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,9,23:00,2026-09-02T23:00,recap_jour,Récap journée,daily_recap,24,Ce qu'il s'est passé aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3|biggestGainer|liveCount,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,10,01:00,2026-09-03T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Rendez-vous dans 6 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,11,03:00,2026-09-03T03:00,coulisses,Coulisses / éducatif,explainer,20,C'est quoi le radar live ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,,draft,,
14,2026-09-02,2,lives_montees,Lives + profils qui montent — suis le radar.,12,05:00,2026-09-03T05:00,classement_7j,Classement 7 j,ranking_table,20,"Le marathon, pas le sprint.",Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top5|period7j,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,1,07:00,2026-09-03T07:00,top3_matin,Top 3 du matin,top3,18,Qui domine la période 24 h ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top3|period24h,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,2,09:00,2026-09-03T09:00,live_radar_matin,Radar live matin,live_alert,15,Le radar vient de s'allumer.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,liveProfiles,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,3,11:00,2026-09-03T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Tu connais ce profil PASS50 ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,spotlightProfile|scoreDelta,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,4,13:00,2026-09-03T13:00,classement_24h,Classement 24 h,ranking_table,22,Les chiffres ne mentent pas… enfin presque.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top10|period24h,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,5,15:00,2026-09-03T15:00,sondage,Sondage / débat,poll,16,Débat : ce Top 3 est mérité ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top3,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,6,17:00,2026-09-03T17:00,buzz_montee,Buzz / montée,momentum,18,Buzz PASS50 : regarde cette progression.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,biggestGainer|scoreDelta,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,7,19:00,2026-09-03T19:00,live_radar_soir,Radar live soir,live_alert,15,Qui est en direct maintenant ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,liveProfiles,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,8,21:00,2026-09-03T21:00,top3_soir,Top 3 du soir,top3,18,La course continue.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top3|period24h,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,9,23:00,2026-09-03T23:00,recap_jour,Récap journée,daily_recap,24,Bilan en 20 secondes.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top3|biggestGainer|liveCount,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,10,01:00,2026-09-04T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Le classement ne dort jamais.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,11,03:00,2026-09-04T03:00,coulisses,Coulisses / éducatif,explainer,20,Pourquoi le classement bouge.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,,draft,,
15,2026-09-03,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,12,05:00,2026-09-04T05:00,classement_7j,Classement 7 j,ranking_table,20,Top 5 sur la semaine.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top5|period7j,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,1,07:00,2026-09-04T07:00,top3_matin,Top 3 du matin,top3,18,Le classement vient de bouger.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top3|period24h,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,2,09:00,2026-09-04T09:00,live_radar_matin,Radar live matin,live_alert,15,Quelqu'un est en live — radar PASS50.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,liveProfiles,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,3,11:00,2026-09-04T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Profil à suivre aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,spotlightProfile|scoreDelta,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,4,13:00,2026-09-04T13:00,classement_24h,Classement 24 h,ranking_table,22,Classement PASS50 — période 24 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top10|period24h,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,5,15:00,2026-09-04T15:00,sondage,Sondage / débat,poll,16,Tu mises sur qui pour ce soir ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top3,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,6,17:00,2026-09-04T17:00,buzz_montee,Buzz / montée,momentum,18,Plus grosse montée du moment.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,biggestGainer|scoreDelta,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,7,19:00,2026-09-04T19:00,live_radar_soir,Radar live soir,live_alert,15,Live du soir sur le radar.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,liveProfiles,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,8,21:00,2026-09-04T21:00,top3_soir,Top 3 du soir,top3,18,Top 3 avant minuit.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top3|period24h,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,9,23:00,2026-09-04T23:00,recap_jour,Récap journée,daily_recap,24,Récap PASS50 de la journée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top3|biggestGainer|liveCount,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,10,01:00,2026-09-05T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Demain matin : nouveau Top 3.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,11,03:00,2026-09-05T03:00,coulisses,Coulisses / éducatif,explainer,20,Comment PASS50 calcule un score ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,,draft,,
16,2026-09-04,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,12,05:00,2026-09-05T05:00,classement_7j,Classement 7 j,ranking_table,20,Vue 7 jours — qui tient la route ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top5|period7j,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,1,07:00,2026-09-05T07:00,top3_matin,Top 3 du matin,top3,18,Top 3 PASS50 ce matin.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top3|period24h,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,2,09:00,2026-09-05T09:00,live_radar_matin,Radar live matin,live_alert,15,Alerte live détectée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,liveProfiles,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,3,11:00,2026-09-05T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Une FI monte fort.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,spotlightProfile|scoreDelta,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,4,13:00,2026-09-05T13:00,classement_24h,Classement 24 h,ranking_table,22,Le Top 10 en un écran.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top10|period24h,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,5,15:00,2026-09-05T15:00,sondage,Sondage / débat,poll,16,"Commente 1, 2 ou 3.",Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top3,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,6,17:00,2026-09-05T17:00,buzz_montee,Buzz / montée,momentum,18,Ce profil explose le classement.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,biggestGainer|scoreDelta,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,7,19:00,2026-09-05T19:00,live_radar_soir,Radar live soir,live_alert,15,"Le soir, ça chauffe sur PASS50.",Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,liveProfiles,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,8,21:00,2026-09-05T21:00,top3_soir,Top 3 du soir,top3,18,Classement du soir.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top3|period24h,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,9,23:00,2026-09-05T23:00,recap_jour,Récap journée,daily_recap,24,Ce qu'il s'est passé aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top3|biggestGainer|liveCount,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,10,01:00,2026-09-06T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Rendez-vous dans 6 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,11,03:00,2026-09-06T03:00,coulisses,Coulisses / éducatif,explainer,20,C'est quoi le radar live ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,,draft,,
17,2026-09-05,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,12,05:00,2026-09-06T05:00,classement_7j,Classement 7 j,ranking_table,20,"Le marathon, pas le sprint.",Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top5|period7j,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,1,07:00,2026-09-06T07:00,top3_matin,Top 3 du matin,top3,18,Qui domine la période 24 h ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top3|period24h,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,2,09:00,2026-09-06T09:00,live_radar_matin,Radar live matin,live_alert,15,Le radar vient de s'allumer.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,liveProfiles,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,3,11:00,2026-09-06T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Tu connais ce profil PASS50 ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,spotlightProfile|scoreDelta,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,4,13:00,2026-09-06T13:00,classement_24h,Classement 24 h,ranking_table,22,Les chiffres ne mentent pas… enfin presque.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top10|period24h,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,5,15:00,2026-09-06T15:00,sondage,Sondage / débat,poll,16,Débat : ce Top 3 est mérité ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top3,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,6,17:00,2026-09-06T17:00,buzz_montee,Buzz / montée,momentum,18,Buzz PASS50 : regarde cette progression.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,biggestGainer|scoreDelta,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,7,19:00,2026-09-06T19:00,live_radar_soir,Radar live soir,live_alert,15,Qui est en direct maintenant ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,liveProfiles,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,8,21:00,2026-09-06T21:00,top3_soir,Top 3 du soir,top3,18,La course continue.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top3|period24h,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,9,23:00,2026-09-06T23:00,recap_jour,Récap journée,daily_recap,24,Bilan en 20 secondes.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top3|biggestGainer|liveCount,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,10,01:00,2026-09-07T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Le classement ne dort jamais.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,11,03:00,2026-09-07T03:00,coulisses,Coulisses / éducatif,explainer,20,Pourquoi le classement bouge.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,,draft,,
18,2026-09-06,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,12,05:00,2026-09-07T05:00,classement_7j,Classement 7 j,ranking_table,20,Top 5 sur la semaine.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top5|period7j,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,1,07:00,2026-09-07T07:00,top3_matin,Top 3 du matin,top3,18,Le classement vient de bouger.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top3|period24h,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,2,09:00,2026-09-07T09:00,live_radar_matin,Radar live matin,live_alert,15,Quelqu'un est en live — radar PASS50.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,liveProfiles,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,3,11:00,2026-09-07T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Profil à suivre aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,spotlightProfile|scoreDelta,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,4,13:00,2026-09-07T13:00,classement_24h,Classement 24 h,ranking_table,22,Classement PASS50 — période 24 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top10|period24h,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,5,15:00,2026-09-07T15:00,sondage,Sondage / débat,poll,16,Tu mises sur qui pour ce soir ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top3,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,6,17:00,2026-09-07T17:00,buzz_montee,Buzz / montée,momentum,18,Plus grosse montée du moment.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,biggestGainer|scoreDelta,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,7,19:00,2026-09-07T19:00,live_radar_soir,Radar live soir,live_alert,15,Live du soir sur le radar.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,liveProfiles,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,8,21:00,2026-09-07T21:00,top3_soir,Top 3 du soir,top3,18,Top 3 avant minuit.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top3|period24h,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,9,23:00,2026-09-07T23:00,recap_jour,Récap journée,daily_recap,24,Récap PASS50 de la journée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top3|biggestGainer|liveCount,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,10,01:00,2026-09-08T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Demain matin : nouveau Top 3.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,,draft,,
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,11,03:00,2026-09-08T03:00,coulisses,Coulisses / éducatif,explainer,20,Comment PASS50 calcule un score ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,,draft,,
